iter	Logloss
143	0.02278321619
144	0.02263107434
145	0.02243264134
146	0.02233595119
147	0.02223688585
148	0.02218662428
149	0.02188066613
150	0.02174359307
151	0.02159672752
152	0.02147753363
153	0.02140961348
154	0.02130511818
155	0.02116736741
156	0.02087087591
157	0.02078009951
158	0.02066827644
159	0.02056921875
160	0.02049333679
161	0.02039683021
162	0.02031671786
163	0.02027011182
164	0.02025051505
165	0.02005355294
166	0.01995870846
167	0.0198213259
168	0.01962662458
169	0.01950300463
170	0.01947512879
171	0.01938503437
172	0.01930874024
173	0.01928056569
174	0.01918259849
175	0.01910174949
176	0.01893165425
177	0.0187842322
178	0.01872289965
179	0.01858754967
180	0.01851834769
181	0.01844699131
182	0.01826698082
183	0.01818554042
184	0.01808014503
185	0.01794634702
186	0.01779544096
187	0.01769394356
188	0.01759889801
189	0.01745054068
190	0.01739643886
191	0.01735324952
192	0.01718047538
193	0.01711897396
194	0.01704065409
195	0.01702445271
196	0.01692841267
197	0.01682278037
198	0.01674449344
199	0.01669294132
200	0.01657680937
201	0.01645399322
202	0.01638799015
203	0.01630553887
204	0.01628022484
205	0.0162211671
206	0.01607029391
207	0.01594626121
208	0.01580937279
209	0.01575543191
210	0.01571295954
211	0.01565004499
212	0.01557196256
213	0.01550214966
214	0.01539599511
215	0.0152510125
216	0.01519850315
217	0.01518146301
218	0.0149790165
219	0.01495253547
220	0.01487936378
221	0.01476268353
222	0.01468166669
223	0.01452415656
224	0.01448490666
225	0.01447838302
226	0.01438501288
227	0.01431950756
228	0.01426001482
229	0.01422700271
230	0.01417266613
231	0.01414693665
232	0.01408500488
233	0.01398352319
234	0.01387294658
235	0.01378729993
236	0.01374645833
237	0.01370937871
238	0.01366108072
239	0.01355565654
240	0.01349132214
241	0.01341327485
242	0.01331967556
243	0.01328368821
244	0.01320452116
245	0.01317555589
246	0.01315550121
247	0.01304341977
248	0.01297450969
249	0.01294419543
250	0.01288782515
251	0.01279248653
252	0.01274821978
253	0.01270789367
254	0.01267618196
255	0.01263677182
256	0.01257928415
257	0.01253619307
258	0.01247041643
259	0.01235309864
260	0.01221849506
261	0.01219009938
262	0.01215418183
263	0.0121244965
264	0.01208458513
265	0.01207193441
266	0.0120315464
267	0.01196705733
268	0.01189115739
269	0.01186010684
270	0.01179240224
271	0.01175341599
272	0.0116912438
273	0.01165439893
274	0.01161561783
275	0.01158730586
276	0.01155500683
277	0.01150600459
278	0.01142349711
279	0.01138698893
280	0.01133320164
281	0.01130933161
282	0.01126641174
283	0.01124366467
284	0.01118163707
285	0.01115497717
286	0.01112760098
287	0.01109305944
288	0.01102310721
289	0.01095832659
290	0.01092069416
291	0.01082128813
292	0.01079386948
293	0.01070021864
294	0.01065706394
295	0.01059133392
296	0.0105647809
297	0.01053850386
298	0.01043461556
299	0.01041163686
300	0.01039522545
301	0.01037468302
302	0.01031853604
303	0.01027992055
304	0.01024956868
305	0.01019665377
306	0.01017871527
307	0.01011112037
308	0.0100321867
309	0.009981274714
310	0.009911977416
311	0.009908771542
312	0.009876932314
313	0.009855607864
314	0.009782331847
315	0.009725689998
316	0.009658781133
317	0.009568599234
318	0.009479084785
319	0.009457807284
320	0.009348713351
321	0.009317443733
322	0.00929651415
323	0.009240516763
324	0.009194931164
325	0.009160320456
326	0.009129242325
327	0.009110734935
328	0.0090883506
329	0.009069940718
330	0.009023244775
331	0.008993324161
332	0.0089764715
333	0.008883643039
334	0.008840987867
335	0.008816848566
336	0.008771996706
337	0.008727908262
338	0.008686272359
339	0.008672400672
340	0.008642842577
341	0.008619434401
342	0.008576583914
343	0.008573515832
344	0.008512950405
345	0.008471088776
346	0.008411452205
347	0.008393581183
348	0.008336910956
349	0.008326044764
350	0.008309591201
351	0.008271587589
352	0.00825989845
353	0.008231937003
354	0.008191738952
355	0.008146488946
356	0.00813562581
357	0.008109862609
358	0.008101117416
359	0.008045159612
360	0.007964446855
361	0.007943990208
362	0.007905920216
363	0.007875036669
364	0.007814735767
365	0.007755718395
366	0.007719327072
367	0.007708374665
368	0.007693929464
369	0.0076848316
370	0.007676890246
371	0.007666086662
372	0.007635029392
373	0.007627659634
374	0.007615353264
375	0.007568899232
376	0.007559030255
377	0.007525596784
378	0.007474558102
379	0.007449159577
380	0.007428669699
381	0.007397820491
382	0.007377111626
383	0.007369505995
384	0.007303348236
385	0.007280672407
386	0.007222619658
387	0.007175629399
388	0.007162901568
389	0.007144427868
390	0.007079314157
391	0.007052609703
392	0.007003566776
393	0.006995903864
394	0.006987047974
395	0.006957593594
396	0.006951167581
397	0.006910585387
398	0.006900592597
399	0.00685538231
400	0.006796500449
401	0.006769384471
402	0.006757172097
403	0.006737629277
404	0.00672568015
405	0.006694074523
406	0.006681353081
407	0.006638809628
408	0.006630537175
409	0.006615945844
410	0.006605475717
411	0.00657715468
412	0.006559370117
413	0.006550405174
414	0.006522899001
415	0.00651306665
416	0.006496913924
417	0.006465978867
418	0.006425086871
419	0.006393528032
420	0.006376439009
421	0.006348318327
422	0.006333895955
423	0.006295197089
424	0.006287908696
425	0.006272923152
426	0.006239032325
427	0.006228156171
428	0.006208077799
429	0.006193687523
430	0.006174616624
431	0.006165004914
432	0.00612890725
433	0.006121643491
434	0.006093964713
435	0.006084043235
436	0.006063057342
437	0.006033730504
438	0.005986885125
439	0.00597256696
440	0.005926913175
441	0.005905742075
442	0.005891170108
443	0.0058824237
444	0.005858888452
445	0.005840401095
446	0.005807231441
447	0.005779568312
448	0.005773189776
449	0.005760458631
450	0.005724479804
451	0.005706407907
452	0.005694629614
453	0.005682576635
454	0.005662677388
455	0.005630607496
456	0.005573510193
457	0.005568809149
458	0.005530000512
459	0.005500617319
460	0.005481012987
461	0.005453002112
462	0.005444893943
463	0.005431510009
464	0.005405678273
465	0.005374935861
466	0.005363293725
467	0.005350525567
468	0.005326240756
469	0.0053188693
470	0.005306195253
471	0.00527763351
472	0.005267225224
473	0.005251332072
474	0.005240515911
475	0.005223783029
476	0.005218237933
477	0.005168440579
478	0.005152077961
479	0.005114138529
480	0.00509884939
481	0.0050641679
482	0.005057035095
483	0.005049501039
484	0.005035231006
485	0.004998534554
486	0.004981598246
487	0.004949646676
488	0.00494104007
489	0.004929828104
490	0.004906897734
491	0.004885419832
492	0.004877473147
493	0.00485950284
494	0.004834100569
495	0.004823018111
496	0.004812300802
497	0.004797904023
498	0.004772083456
499	0.004742429081
500	0.004718511405
501	0.004714218336
502	0.004703980499
503	0.004698850172
504	0.004676991022
505	0.004644904137
506	0.004640178257
507	0.004626559473
508	0.004588428518
509	0.004584765195
510	0.00457872125
511	0.00456597359
512	0.004559727889
513	0.004536983983
514	0.004517770647
515	0.004494834832
516	0.004485750723
517	0.004477945976
518	0.004468054422
519	0.00446208856
520	0.004444241168
521	0.004439838903
522	0.004436046505
523	0.004403999525
524	0.004369220039
525	0.004354331412
526	0.004339102746
527	0.004327839109
528	0.004323417437
529	0.004317154716
530	0.004292560833
531	0.00425222939
532	0.004231561877
533	0.004222089165
534	0.004203967107
535	0.004184525499
536	0.004173831942
537	0.00416205292
538	0.004143461632
539	0.004123891198
540	0.004118451802
541	0.004111795316
542	0.004089349355
543	0.004065224236
544	0.004036512267
545	0.004020983029
546	0.004017708279
547	0.004013752012
548	0.004007381359
549	0.003990272771
550	0.003979983317
551	0.003958572594
552	0.003950218658
553	0.003939699187
554	0.003921919789
555	0.003918675769
556	0.003905688525
557	0.003894538884
558	0.003885883258
559	0.003882301534
560	0.003878542912
561	0.003857382024
562	0.00384778653
563	0.003833701619
564	0.003824169555
565	0.003813413843
566	0.003798650497
567	0.003783056151
568	0.00377037083
569	0.003750582484
570	0.003738446015
571	0.003721890085
572	0.003710986761
573	0.003687410855
574	0.003676037653
575	0.003661045266
576	0.003655413096
577	0.003646453782
578	0.003642765387
579	0.003637219158
580	0.003633485876
581	0.003622227454
582	0.003602596985
583	0.003598076023
584	0.003593737048
585	0.003577894478
586	0.003562112707
587	0.003542972883
588	0.003535458269
589	0.00353127574
590	0.003522500939
591	0.003518931625
592	0.003512212234
593	0.003495438634
594	0.003487182783
595	0.003481146119
596	0.003472339273
597	0.003459321574
598	0.003445005388
599	0.003431184895
600	0.003422185263
601	0.003413997616
602	0.003403161065
603	0.003381721695
604	0.003369071318
605	0.003355722047
606	0.003345126934
607	0.003336324987
608	0.003321882035
609	0.003314254538
610	0.003304004244
611	0.003267800253
612	0.003255573966
613	0.003244055382
614	0.003241105982
615	0.003227482495
616	0.003217518308
617	0.00320089663
618	0.003186970564
619	0.003163088069
620	0.00316009763
621	0.003157274738
622	0.003154517284
623	0.003141595264
624	0.003108937876
625	0.003099540109
626	0.003092031215
627	0.003085103877
628	0.003075617675
629	0.003071337557
630	0.003068085606
631	0.003062050864
632	0.003056012933
633	0.003050443945
634	0.003046106865
635	0.003028046444
636	0.003015572765
637	0.003010140211
638	0.002999395962
639	0.002987985352
640	0.002979060861
641	0.002976043639
642	0.002973922336
643	0.002969976834
644	0.00296482849
645	0.002960809059
646	0.002955422751
647	0.002948878349
648	0.002936522901
649	0.002930139495
650	0.002919190008
651	0.002913092418
652	0.002906939152
653	0.002890380198
654	0.002882015392
655	0.002879442417
656	0.002863724546
657	0.002858125863
658	0.002854248675
659	0.002844498825
660	0.002835606093
661	0.002830240727
662	0.002816658742
663	0.002816658742
664	0.002813390352
665	0.002809679034
666	0.002806905422
667	0.002796687564
668	0.002785944041
669	0.002778563237
670	0.002770602169
671	0.00276760165
672	0.002756657817
673	0.002739363371
674	0.002732335521
675	0.002718309722
676	0.002707029798
677	0.002695496912
678	0.002692566055
679	0.002686183887
680	0.002665568455
681	0.002650828023
682	0.002646873338
683	0.002628101286
684	0.002613259931
685	0.00261019995
686	0.00261019995
687	0.002605179609
688	0.002596672468
689	0.002594114733
690	0.002590973099
691	0.00258800164
692	0.002587983663
693	0.002582193852
694	0.002582179493
695	0.0025699681
696	0.00256448332
697	0.002554112934
698	0.002547694676
699	0.002544480185
700	0.002541578596
701	0.002537051012
702	0.002533166481
703	0.002531585915
704	0.002528835153
705	0.002524372131
706	0.002521614481
707	0.002513464083
708	0.002509260025
709	0.002505030302
710	0.002498561023
711	0.002489103553
712	0.002477963457
713	0.002471774176
714	0.002462878817
715	0.002456336101
716	0.002446411264
717	0.002442545401
718	0.002439863369
719	0.002437450636
720	0.002428406375
721	0.00242196694
722	0.002417721899
723	0.002404266053
724	0.002393991386
725	0.002387181511
726	0.002382016221
727	0.002381986932
728	0.002381986932
729	0.002378041304
730	0.002371314573
731	0.002371324593
732	0.002366856511
733	0.002359238148
734	0.00235277239
735	0.002347471368
736	0.002344995968
737	0.002345005266
738	0.002340752602
739	0.00232437311
740	0.002317079386
741	0.002309073598
742	0.002305407234
743	0.002297024331
744	0.002291331255
745	0.002289044195
746	0.002286593376
747	0.002277657445
748	0.002274035037
749	0.002271067673
750	0.002271103471
751	0.002260885588
752	0.002255313492
753	0.002252071667
754	0.002252023472
755	0.002246068869
756	0.002234862156
757	0.002232197025
758	0.002232181218
759	0.002232175174
760	0.002232177654
761	0.002232177964
762	0.002222531247
763	0.002222531247
764	0.002222531247
765	0.002222531247
766	0.002222531247
767	0.002217785665
768	0.0022127442
769	0.002212716771
770	0.002203832748
771	0.002203802839
772	0.002203819576
773	0.002203834917
774	0.002203804079
775	0.002203812602
776	0.002203814771
777	0.002197397965
778	0.002197359223
779	0.002197361392
780	0.002197354007
781	0.002197372294
782	0.002197380817
783	0.002197354317
784	0.002197359586
785	0.00219733944
786	0.002197349358
787	0.002197383451
788	0.002197337426
789	0.002197317125
790	0.002197346259
791	0.00219731418
792	0.00219731511
793	0.00219731418
794	0.002197307672
795	0.002191851298
796	0.002191857187
797	0.002184450765
798	0.002184481139
799	0.002184468122
800	0.002184471066
801	0.002184469051
802	0.00218442659
803	0.002184457584
804	0.002184472151
805	0.002184430363
806	0.002184471584
807	0.002184452368
808	0.00218444555
809	0.002184440591
810	0.002184417501
811	0.002184417501
812	0.002184439041
813	0.002184406498
814	0.002184421995
815	0.002184404173
816	0.002184419205
817	0.002184388522
818	0.002184417811
819	0.002184377054
820	0.00218436946
821	0.002184374884
822	0.002184412387
823	0.002184391621
824	0.002184366361
825	0.002184420445
826	0.002184375969
827	0.002184370235
828	0.002184402314
829	0.002184382633
830	0.002184360729
831	0.002184348486
832	0.002184397146
833	0.00218437576
834	0.002184332679
835	0.002184348695
836	0.002184327154
837	0.002184357218
838	0.002184330408
839	0.002184341256
840	0.002184319972
841	0.002184308814
842	0.002184332679
843	0.002184310984
844	0.002184329115
845	0.002184303235
846	0.002184323691
847	0.002184291148
848	0.00218430587
849	0.002184294867
850	0.002184307265
851	0.002184286102
852	0.002184299206
853	0.002184288891
854	0.002184322916
855	0.002184280523
856	0.002184272552
857	0.002184296417
858	0.00218428061
859	0.002184299826
860	0.00218428123
861	0.002184275186
862	0.002184278285
863	0.002184267283
864	0.002184260929
865	0.002184284484
866	0.00218429168
867	0.002184253093
868	0.002184285017
869	0.002184263941
870	0.002184266266
871	0.002184252783
872	0.002184279593
873	0.002184281762
874	0.002184253868
875	0.002184260687
876	0.002184223804
877	0.002184234652
878	0.002184235582
879	0.002184253046
880	0.002184253046
881	0.002184253046
882	0.002184275981
883	0.00218423197
884	0.002184224997
885	0.002184203146
886	0.002184203146
887	0.002179394182
888	0.002179392429
889	0.002179367015
890	0.002179377398
891	0.002179373988
892	0.002179379978
893	0.002179365721
894	0.002179363242
895	0.002179401054
896	0.002179343716
897	0.00217939749
898	0.002179346815
899	0.002179356733
900	0.002176021016
901	0.002176015437
902	0.002176057899
903	0.00217602551
904	0.002176016367
905	0.002175990178
906	0.002175987853
907	0.002175990333
908	0.002175997461
909	0.002175981189
910	0.002169968095
911	0.002164944986
912	0.002164944986
913	0.002164957073
914	0.002164981093
915	0.002164954594
916	0.002164954391
917	0.002164969888
918	0.002164969888
919	0.00216493471
920	0.002164955631
921	0.002164958575
922	0.00216496245
923	0.002164948967
924	0.002164940754
925	0.00216493812
926	0.002164927481
927	0.002164942667
928	0.002164962193
929	0.002164915393
930	0.002164887189
931	0.00216490439
932	0.002164919887
933	0.002164916633
934	0.002164919732
935	0.002164901237
936	0.002164897208
937	0.002164897208
938	0.002164884036
939	0.002164868539
940	0.002164868539
941	0.002164839149
942	0.002164852166
943	0.002164885639
944	0.002164893542
945	0.002164904855
946	0.002164900206
947	0.002164896177
948	0.002164899896
949	0.00216491317
950	0.002164868539
951	0.002164888685
952	0.002164875203
953	0.002164882176
954	0.002164882176
955	0.002164882176
956	0.002164882176
957	0.002164882176
958	0.002164866059
959	0.002164866059
960	0.002164866059
961	0.002164845914
962	0.002164878147
963	0.002164878147
964	0.002164878147
965	0.002164878147
966	0.002164856451
967	0.002164856451
968	0.002164856451
969	0.002164856451
970	0.002164856451
971	0.002164856451
972	0.002164856451
973	0.002164856451
974	0.002164856451
975	0.002164856451
976	0.002164842814
977	0.002164842814
978	0.002164842814
979	0.002164842814
980	0.002164842814
981	0.002164842814
982	0.002164842814
983	0.002164871018
984	0.002164871018
985	0.002164871018
986	0.002164871018
987	0.002164860326
988	0.002164860326
989	0.002164867299
990	0.0021648611
991	0.0021648611
992	0.002164871483
993	0.00216223458
994	0.002162248682
995	0.002162239229
996	0.00216223685
997	0.002162237935
998	0.002162221509
999	0.002162223678
